individual_number,house_number,age,ip_sex
1202,649,0.0,Male 
1203,650,20.0,Female
1204,650,19.0,Male 
1205,650,24.0,Male 
1206,650,3.0,Male 
1207,652,33.0,Female
1208,652,46.0,Male 
1209,652,15.0,Male 
1210,652,10.0,Male 
1211,653,53.0,Female
1212,653,53.0,Female
1213,655,24.0,Female
1214,655,27.0,Male 
1215,655,2.0,Male 
1216,656,40.0,Female
1217,656,4.0,Female
1218,656,44.0,Male 
1219,657,52.0,Female
1220,657,3.0,Female
1221,657,1.0,Female
1222,657,12.0,Female
1223,659,20.0,Female
1224,659,19.0,Male 
1225,659,24.0,Male 
1226,659,3.0,Male 
1227,660,30.0,Female
1228,660,5.0,Female
1229,660,10.0,Male 
1230,660,4.0,Male 
1231,660,40.0,Male 
1232,661,35.0,Male 
1233,661,29.0,Female
1234,661,11.0,Female
1235,661,5.0,Female
1236,661,5.0,Male 
1237,662,30.0,Female
1238,662,5.0,Female
1239,662,10.0,Male 
1240,662,4.0,Male 
1241,662,40.0,Male 
1242,666,10.0,Female
1243,666,15.0,Male 
1244,666,37.0,Male 
1245,666,29.0,Female
1246,667,33.0,Female
1247,667,46.0,Male 
1248,667,15.0,Male 
1249,667,10.0,Male 
1250,670,39.0,Male 
1251,670,18.0,Female
1252,670,34.0,Female
1253,670,0.0,Male 
1254,673,52.0,Female
1255,673,3.0,Female
1256,673,1.0,Female
1257,673,12.0,Female
1258,674,24.0,Female
1259,674,27.0,Male 
1260,674,2.0,Male 
1261,675,53.0,Female
1262,675,53.0,Female
1263,676,53.0,Female
1264,676,53.0,Female
1265,677,37.0,Female
1266,677,5.0,Female
1267,677,32.0,Male 
1268,677,1.0,Female
1269,678,29.0,Female
1270,678,5.0,Female
1271,678,2.0,Female
1272,681,10.0,Female
1273,681,15.0,Male 
1274,681,37.0,Male 
1275,681,29.0,Female
1276,683,29.0,Female
1277,683,5.0,Female
1278,686,13.0,Male 
1279,686,7.0,Female
1280,686,30.0,Female
1281,686,5.0,Male 
1282,688,32.0,Female
1283,688,16.0,Male 
1284,688,10.0,Male 
1285,688,5.0,Male 
1286,691,30.0,Female
1287,691,5.0,Female
1288,691,10.0,Male 
1289,691,4.0,Male 
1290,691,40.0,Male 
1291,693,37.0,Female
1292,693,5.0,Female
1293,693,32.0,Male 
1294,693,1.0,Female
1295,695,41.0,Female
1296,695,43.0,Male 
1297,695,8.0,Male 
1298,697,33.0,Female
1299,697,46.0,Male 
1300,697,15.0,Male 
1301,697,10.0,Male 
1302,699,35.0,Female
1303,699,3.0,Female
1304,699,0.0,Female
1305,699,34.0,Male 
1306,700,24.0,Female
1307,700,27.0,Male 
1308,700,2.0,Male 
1309,701,40.0,Female
1310,701,4.0,Female
1311,701,44.0,Male 
1312,703,10.0,Female
1313,703,15.0,Male 
1314,703,37.0,Male 
1315,703,29.0,Female
1316,704,10.0,Female
1317,704,15.0,Male 
1318,704,37.0,Male 
1319,704,29.0,Female
1320,706,52.0,Female
1321,706,3.0,Female
1322,706,1.0,Female
1323,706,12.0,Female
1324,708,7.0,Female
1325,708,44.0,Male 
1326,708,39.0,Female
1327,708,2.0,Female
1328,708,14.0,Female
1329,708,11.0,Male 
1330,710,40.0,Female
1331,710,4.0,Female
1332,710,44.0,Male 
1333,711,30.0,Female
1334,711,5.0,Female
1335,711,10.0,Male 
1336,711,4.0,Male 
1337,711,40.0,Male 
1338,713,35.0,Female
1339,713,3.0,Female
1340,713,0.0,Female
1341,713,34.0,Male 
1342,714,40.0,Female
1343,714,4.0,Female
1344,714,44.0,Male 
1345,717,29.0,Female
1346,717,1.0,Male 
1347,718,29.0,Female
1348,718,5.0,Female
1349,721,7.0,Female
1350,721,44.0,Male 
1351,721,39.0,Female
1352,721,2.0,Female
1353,721,14.0,Female
1354,721,11.0,Male 
1355,725,29.0,Female
1356,725,5.0,Female
1357,725,2.0,Female
1358,726,39.0,Male 
1359,726,18.0,Female
1360,726,34.0,Female
1361,726,0.0,Male 
1362,728,29.0,Female
1363,728,1.0,Male 
1364,729,20.0,Female
1365,729,19.0,Male 
1366,729,24.0,Male 
1367,729,3.0,Male 
1368,730,41.0,Female
1369,730,43.0,Male 
1370,730,8.0,Male 
1371,735,35.0,Male 
1372,735,29.0,Female
1373,735,11.0,Female
1374,735,5.0,Female
1375,735,5.0,Male 
1376,736,40.0,Female
1377,736,4.0,Female
1378,736,44.0,Male 
1379,738,8.0,Male 
1380,738,59.0,Male 
1381,738,49.0,Female
1382,741,34.0,Female
1383,741,41.0,Male 
1384,741,9.0,Female
1385,741,7.0,Male 
1386,741,2.0,Male 
1387,741,1.0,Male 
1388,742,29.0,Male 
1389,742,24.0,Female
1390,742,5.0,Male 
1391,742,8.0,Female
1392,743,40.0,Female
1393,743,4.0,Female
1394,743,44.0,Male 
1395,745,25.0,Male 
1396,745,19.0,Female
1397,745,0.0,Female
1398,746,41.0,Female
1399,746,43.0,Male 
1400,746,8.0,Male 
1401,747,34.0,Female
1402,747,41.0,Male 
1403,747,9.0,Female
1404,747,7.0,Male 
1405,747,2.0,Male 
1406,747,1.0,Male 
1407,751,43.0,Female
1408,751,16.0,Male 
1409,751,8.0,Male 
1410,751,22.0,Male 
1411,751,19.0,Male 
1412,751,11.0,Female
1413,751,14.0,Female
1414,752,10.0,Female
1415,752,15.0,Male 
1416,752,37.0,Male 
1417,752,29.0,Female
1418,753,8.0,Male 
1419,753,59.0,Male 
1420,753,49.0,Female
1421,756,45.0,Female
1422,756,21.0,Female
1423,756,60.0,Male 
1424,757,45.0,Female
1425,757,10.0,Male 
1426,757,19.0,Male 
1427,757,16.0,Male 
1428,759,7.0,Female
1429,759,44.0,Male 
1430,759,39.0,Female
1431,759,2.0,Female
1432,759,14.0,Female
1433,759,11.0,Male 
1434,760,25.0,Male 
1435,760,19.0,Female
1436,760,0.0,Female
1437,763,39.0,Male 
1438,763,18.0,Female
1439,763,34.0,Female
1440,763,0.0,Male 
1441,765,33.0,Female
1442,765,41.0,Male 
1443,765,8.0,Female
1444,767,41.0,Female
1445,767,43.0,Male 
1446,767,8.0,Male 
1447,768,29.0,Female
1448,768,5.0,Female
1449,769,29.0,Female
1450,769,1.0,Male 
1451,770,29.0,Male 
1452,770,24.0,Female
1453,770,5.0,Male 
1454,770,8.0,Female
1455,771,45.0,Female
1456,771,5.0,Male 
1457,771,13.0,Male 
1458,771,50.0,Male 
1459,771,10.0,Male 
1460,772,29.0,Male 
1461,772,24.0,Female
1462,772,5.0,Male 
1463,772,8.0,Female
1464,774,29.0,Female
1465,774,5.0,Female
1466,775,52.0,Female
1467,775,3.0,Female
1468,775,1.0,Female
1469,775,12.0,Female
1470,778,40.0,Female
1471,778,4.0,Female
1472,778,44.0,Male 
1473,782,25.0,Male 
1474,782,19.0,Female
1475,782,0.0,Female
1476,785,43.0,Female
1477,785,16.0,Male 
1478,785,8.0,Male 
1479,785,22.0,Male 
1480,785,19.0,Male 
1481,785,11.0,Female
1482,785,14.0,Female
1483,787,45.0,Female
1484,787,10.0,Male 
1485,787,19.0,Male 
1486,787,16.0,Male 
1487,790,24.0,Female
1488,790,27.0,Male 
1489,790,2.0,Male 
1490,791,35.0,Female
1491,791,3.0,Female
1492,791,0.0,Female
1493,791,34.0,Male 
1494,792,45.0,Female
1495,792,21.0,Female
1496,792,60.0,Male 
1497,794,30.0,Male 
1498,794,26.0,Female
1499,794,5.0,Female
1500,795,41.0,Female
1501,795,43.0,Male 
1502,795,8.0,Male 
1503,796,34.0,Female
1504,796,41.0,Male 
1505,796,9.0,Female
1506,796,7.0,Male 
1507,796,2.0,Male 
1508,796,1.0,Male 
1509,797,43.0,Female
1510,797,16.0,Male 
1511,797,8.0,Male 
1512,797,22.0,Male 
1513,797,19.0,Male 
1514,797,11.0,Female
1515,797,14.0,Female
1516,798,33.0,Female
1517,798,41.0,Male 
1518,798,8.0,Female
1519,804,33.0,Female
1520,804,41.0,Male 
1521,804,8.0,Female
1522,805,41.0,Female
1523,805,43.0,Male 
1524,805,8.0,Male 
1525,811,18.0,Female
1526,811,22.0,Male 
1527,812,8.0,Male 
1528,812,59.0,Male 
1529,812,49.0,Female
1530,814,30.0,Male 
1531,814,26.0,Female
1532,814,5.0,Female
1533,817,33.0,Female
1534,817,46.0,Male 
1535,817,15.0,Male 
1536,817,10.0,Male 
1537,818,29.0,Female
1538,818,5.0,Female
1539,819,8.0,Male 
1540,819,59.0,Male 
1541,819,49.0,Female
1542,820,43.0,Female
1543,820,16.0,Male 
1544,820,8.0,Male 
1545,820,22.0,Male 
1546,820,19.0,Male 
1547,820,11.0,Female
1548,820,14.0,Female
1549,825,34.0,Female
1550,825,41.0,Male 
1551,825,9.0,Female
1552,825,7.0,Male 
1553,825,2.0,Male 
1554,825,1.0,Male 
1555,835,25.0,Male 
1556,835,19.0,Female
1557,835,0.0,Female
1558,836,33.0,Female
1559,836,46.0,Male 
1560,836,15.0,Male 
1561,836,10.0,Male 
1562,839,20.0,Female
1563,839,19.0,Male 
1564,839,24.0,Male 
1565,839,3.0,Male 
1566,840,29.0,Female
1567,840,5.0,Female
1568,840,2.0,Female
1569,841,33.0,Female
1570,841,46.0,Male 
1571,841,15.0,Male 
1572,841,10.0,Male 
1573,842,45.0,Female
1574,842,5.0,Male 
1575,842,13.0,Male 
1576,842,50.0,Male 
1577,842,10.0,Male 
1578,845,35.0,Male 
1579,845,29.0,Female
1580,845,11.0,Female
1581,845,5.0,Female
1582,845,5.0,Male 
1583,846,25.0,Male 
1584,846,19.0,Female
1585,846,0.0,Female
1586,847,8.0,Male 
1587,847,59.0,Male 
1588,847,49.0,Female
1589,850,34.0,Female
1590,850,41.0,Male 
1591,850,9.0,Female
1592,850,7.0,Male 
1593,850,2.0,Male 
1594,850,1.0,Male 
1595,851,45.0,Female
1596,851,21.0,Female
1597,851,60.0,Male 
1598,852,20.0,Female
1599,852,19.0,Male 
1600,852,24.0,Male 
1601,852,3.0,Male 
1602,854,8.0,Male 
1603,854,59.0,Male 
1604,854,49.0,Female
1605,855,29.0,Male 
1606,855,24.0,Female
1607,855,5.0,Male 
1608,855,8.0,Female
1609,857,43.0,Female
1610,857,16.0,Male 
1611,857,8.0,Male 
1612,857,22.0,Male 
1613,857,19.0,Male 
1614,857,11.0,Female
1615,857,14.0,Female
1616,858,52.0,Female
1617,858,3.0,Female
1618,858,1.0,Female
1619,858,12.0,Female
1620,860,18.0,Female
1621,860,22.0,Male 
1622,861,29.0,Male 
1623,861,24.0,Female
1624,861,5.0,Male 
1625,861,8.0,Female
1626,862,17.0,Female
1627,862,12.0,Male 
1628,862,32.0,Female
1629,862,10.0,Male 
1630,863,53.0,Female
1631,863,53.0,Female
1632,865,17.0,Female
1633,865,12.0,Male 
1634,865,32.0,Female
1635,865,10.0,Male 
1636,868,7.0,Female
1637,868,44.0,Male 
1638,868,39.0,Female
1639,868,2.0,Female
1640,868,14.0,Female
1641,868,11.0,Male 
1642,870,30.0,Female
1643,870,5.0,Female
1644,870,10.0,Male 
1645,870,4.0,Male 
1646,870,40.0,Male 
1647,872,52.0,Female
1648,872,16.0,Male 
1649,872,25.0,Male 
1650,872,18.0,Female
1651,873,37.0,Female
1652,873,5.0,Female
1653,873,32.0,Male 
1654,873,1.0,Female
1655,874,34.0,Female
1656,874,9.0,Female
1657,874,9.0,Male 
1658,874,1.0,Male 
1659,875,34.0,Female
1660,875,41.0,Male 
1661,875,9.0,Female
1662,875,7.0,Male 
1663,875,2.0,Male 
1664,875,1.0,Male 
1665,876,40.0,Female
1666,876,4.0,Female
1667,876,44.0,Male 
1668,878,39.0,Male 
1669,878,18.0,Female
1670,878,34.0,Female
1671,878,0.0,Male 
1672,879,37.0,Female
1673,879,5.0,Female
1674,879,32.0,Male 
1675,879,1.0,Female
1676,882,7.0,Female
1677,882,44.0,Male 
1678,882,39.0,Female
1679,882,2.0,Female
1680,882,14.0,Female
1681,882,11.0,Male 
1682,883,43.0,Female
1683,883,16.0,Male 
1684,883,8.0,Male 
1685,883,22.0,Male 
1686,883,19.0,Male 
1687,883,11.0,Female
1688,883,14.0,Female
1689,885,34.0,Female
1690,885,9.0,Female
1691,885,9.0,Male 
1692,885,1.0,Male 
1693,892,25.0,Male 
1694,892,19.0,Female
1695,892,0.0,Female
1696,894,34.0,Female
1697,894,9.0,Female
1698,894,9.0,Male 
1699,894,1.0,Male 
1700,896,8.0,Male 
1701,896,59.0,Male 
1702,896,49.0,Female
1703,898,45.0,Female
1704,898,10.0,Male 
1705,898,19.0,Male 
1706,898,16.0,Male 
1707,900,39.0,Male 
1708,900,18.0,Female
1709,900,34.0,Female
1710,900,0.0,Male 
1711,904,18.0,Female
1712,904,22.0,Male 
1713,906,33.0,Female
1714,906,41.0,Male 
1715,906,8.0,Female
1716,907,45.0,Female
1717,907,21.0,Female
1718,907,60.0,Male 
1719,908,29.0,Female
1720,908,1.0,Male 
1721,909,7.0,Female
1722,909,44.0,Male 
1723,909,39.0,Female
1724,909,2.0,Female
1725,909,14.0,Female
1726,909,11.0,Male 
1727,910,20.0,Female
1728,910,19.0,Male 
1729,910,24.0,Male 
1730,910,3.0,Male 
1731,911,37.0,Female
1732,911,5.0,Female
1733,911,32.0,Male 
1734,911,1.0,Female
1735,912,25.0,Male 
1736,912,19.0,Female
1737,912,0.0,Female
1738,913,52.0,Female
1739,913,3.0,Female
1740,913,1.0,Female
1741,913,12.0,Female
1742,915,34.0,Female
1743,915,41.0,Male 
1744,915,9.0,Female
1745,915,7.0,Male 
1746,915,2.0,Male 
1747,915,1.0,Male 
1748,917,34.0,Female
1749,917,9.0,Female
1750,917,9.0,Male 
1751,917,1.0,Male 
1752,919,30.0,Male 
1753,919,26.0,Female
1754,919,5.0,Female
1755,921,25.0,Male 
1756,921,19.0,Female
1757,921,0.0,Female
1758,922,52.0,Female
1759,922,3.0,Female
1760,922,1.0,Female
1761,922,12.0,Female
1762,923,30.0,Male 
1763,923,26.0,Female
1764,923,5.0,Female
1765,924,30.0,Female
1766,924,5.0,Female
1767,924,10.0,Male 
1768,924,4.0,Male 
1769,924,40.0,Male 
1770,926,10.0,Female
1771,926,15.0,Male 
1772,926,37.0,Male 
1773,926,29.0,Female
1774,928,45.0,Female
1775,928,21.0,Female
1776,928,60.0,Male 
1777,929,52.0,Female
1778,929,16.0,Male 
1779,929,25.0,Male 
1780,929,18.0,Female
1781,930,29.0,Male 
1782,930,24.0,Female
1783,930,5.0,Male 
1784,930,8.0,Female
1785,931,34.0,Female
1786,931,9.0,Female
1787,931,9.0,Male 
1788,931,1.0,Male 
1789,932,8.0,Male 
1790,932,59.0,Male 
1791,932,49.0,Female
1792,940,29.0,Female
1793,940,5.0,Female
1794,940,2.0,Female
1795,942,18.0,Female
1796,942,22.0,Male 
1797,944,25.0,Male 
1798,944,19.0,Female
1799,944,0.0,Female
1800,947,29.0,Female
1801,947,1.0,Male 
1802,949,29.0,Female
1803,949,5.0,Female
1804,949,2.0,Female
1805,952,17.0,Female
1806,952,12.0,Male 
1807,952,32.0,Female
1808,952,10.0,Male 
1809,954,13.0,Male 
1810,954,7.0,Female
1811,954,30.0,Female
1812,954,5.0,Male 
1813,959,29.0,Female
1814,959,1.0,Male 
1815,960,53.0,Female
1816,960,53.0,Female
1817,961,29.0,Female
1818,961,5.0,Female
1819,963,13.0,Male 
1820,963,7.0,Female
1821,963,30.0,Female
1822,963,5.0,Male 
1823,967,35.0,Female
1824,967,3.0,Female
1825,967,0.0,Female
1826,967,34.0,Male 
1827,971,41.0,Female
1828,971,43.0,Male 
1829,971,8.0,Male 
1830,972,13.0,Male 
1831,972,7.0,Female
1832,972,30.0,Female
1833,972,5.0,Male 
1834,973,20.0,Female
1835,973,19.0,Male 
1836,973,24.0,Male 
1837,973,3.0,Male 
1838,974,33.0,Female
1839,974,46.0,Male 
1840,974,15.0,Male 
1841,974,10.0,Male 
1842,977,39.0,Male 
1843,977,18.0,Female
1844,977,34.0,Female
1845,977,0.0,Male 
1846,979,29.0,Male 
1847,979,24.0,Female
1848,979,5.0,Male 
1849,979,8.0,Female
1850,986,35.0,Male 
1851,986,29.0,Female
1852,986,11.0,Female
1853,986,5.0,Female
1854,986,5.0,Male 
1855,990,37.0,Female
1856,990,5.0,Female
1857,990,32.0,Male 
1858,990,1.0,Female
1859,991,24.0,Female
1860,991,27.0,Male 
1861,991,2.0,Male 
1862,992,45.0,Female
1863,992,5.0,Male 
1864,992,13.0,Male 
1865,992,50.0,Male 
1866,992,10.0,Male 
1867,993,39.0,Male 
1868,993,18.0,Female
1869,993,34.0,Female
1870,993,0.0,Male 
1871,994,43.0,Female
1872,994,16.0,Male 
1873,994,8.0,Male 
1874,994,22.0,Male 
1875,994,19.0,Male 
1876,994,11.0,Female
1877,994,14.0,Female
1878,997,29.0,Male 
1879,997,24.0,Female
1880,997,5.0,Male 
1881,997,8.0,Female
1882,998,32.0,Female
1883,998,16.0,Male 
1884,998,10.0,Male 
1885,998,5.0,Male 
1886,999,33.0,Female
1887,999,46.0,Male 
1888,999,15.0,Male 
1889,999,10.0,Male 
1890,1003,8.0,Male 
1891,1003,59.0,Male 
1892,1003,49.0,Female
1893,1006,32.0,Female
1894,1006,44.0,Male 
1895,1006,16.0,Female
1896,1006,11.0,Female
1897,1006,3.0,Female
1898,1006,6.0,Male 
1899,1007,37.0,Female
1900,1007,5.0,Female
1901,1007,32.0,Male 
1902,1007,1.0,Female
1903,1009,39.0,Male 
1904,1009,18.0,Female
1905,1009,34.0,Female
1906,1009,0.0,Male 
1907,1011,35.0,Male 
1908,1011,29.0,Female
1909,1011,11.0,Female
1910,1011,5.0,Female
1911,1011,5.0,Male 
1912,1012,24.0,Female
1913,1012,27.0,Male 
1914,1012,2.0,Male 
1915,1013,35.0,Male 
1916,1013,29.0,Female
1917,1013,11.0,Female
1918,1013,5.0,Female
1919,1013,5.0,Male 
1920,1016,7.0,Female
1921,1016,44.0,Male 
1922,1016,39.0,Female
1923,1016,2.0,Female
1924,1016,14.0,Female
1925,1016,11.0,Male 
1926,1017,40.0,Female
1927,1017,4.0,Female
1928,1017,44.0,Male 
1929,1019,43.0,Female
1930,1019,16.0,Male 
1931,1019,8.0,Male 
1932,1019,22.0,Male 
1933,1019,19.0,Male 
1934,1019,11.0,Female
1935,1019,14.0,Female
1936,1022,29.0,Male 
1937,1022,24.0,Female
1938,1022,5.0,Male 
1939,1022,8.0,Female
1940,1027,8.0,Male 
1941,1027,59.0,Male 
1942,1027,49.0,Female
1943,1028,39.0,Male 
1944,1028,18.0,Female
1945,1028,34.0,Female
1946,1028,0.0,Male 
1947,1031,52.0,Female
1948,1031,16.0,Male 
1949,1031,25.0,Male 
1950,1031,18.0,Female
1951,1032,34.0,Female
1952,1032,41.0,Male 
1953,1032,9.0,Female
1954,1032,7.0,Male 
1955,1032,2.0,Male 
1956,1032,1.0,Male 
1957,1036,13.0,Male 
1958,1036,7.0,Female
1959,1036,30.0,Female
1960,1036,5.0,Male 
1961,1037,34.0,Female
1962,1037,41.0,Male 
1963,1037,9.0,Female
1964,1037,7.0,Male 
1965,1037,2.0,Male 
1966,1037,1.0,Male 
1967,1038,30.0,Male 
1968,1038,26.0,Female
1969,1038,5.0,Female
1970,1039,32.0,Female
1971,1039,16.0,Male 
1972,1039,10.0,Male 
1973,1039,5.0,Male 
1974,1041,29.0,Female
1975,1041,1.0,Male 
1976,1042,24.0,Female
1977,1042,27.0,Male 
1978,1042,2.0,Male 
1979,1047,45.0,Female
1980,1047,21.0,Female
1981,1047,60.0,Male 
1982,1049,30.0,Female
1983,1049,5.0,Female
1984,1049,10.0,Male 
1985,1049,4.0,Male 
1986,1049,40.0,Male 
1987,1052,35.0,Female
1988,1052,3.0,Female
1989,1052,0.0,Female
1990,1052,34.0,Male 
1991,1058,7.0,Female
1992,1058,44.0,Male 
1993,1058,39.0,Female
1994,1058,2.0,Female
1995,1058,14.0,Female
1996,1058,11.0,Male 
1997,1059,45.0,Female
1998,1059,10.0,Male 
1999,1059,19.0,Male 
2000,1059,16.0,Male 
2001,1061,45.0,Female
2002,1061,10.0,Male 
2003,1061,19.0,Male 
2004,1061,16.0,Male 
2005,1064,7.0,Female
2006,1064,44.0,Male 
2007,1064,39.0,Female
2008,1064,2.0,Female
2009,1064,14.0,Female
2010,1064,11.0,Male 
2011,1066,53.0,Female
2012,1066,53.0,Female
2013,1067,39.0,Male 
2014,1067,18.0,Female
2015,1067,34.0,Female
2016,1067,0.0,Male 
2017,1069,20.0,Female
2018,1069,19.0,Male 
2019,1069,24.0,Male 
2020,1069,3.0,Male 
2021,1071,40.0,Female
2022,1071,4.0,Female
2023,1071,44.0,Male 
2024,1072,24.0,Female
2025,1072,27.0,Male 
2026,1072,2.0,Male 
2027,1074,24.0,Female
2028,1074,27.0,Male 
2029,1074,2.0,Male 
2030,1075,25.0,Male 
2031,1075,19.0,Female
2032,1075,0.0,Female
2033,1076,32.0,Female
2034,1076,16.0,Male 
2035,1076,10.0,Male 
2036,1076,5.0,Male 
2037,1077,53.0,Female
2038,1077,53.0,Female
2039,1081,39.0,Male 
2040,1081,18.0,Female
2041,1081,34.0,Female
2042,1081,0.0,Male 
2043,1082,37.0,Female
2044,1082,5.0,Female
2045,1082,32.0,Male 
2046,1082,1.0,Female
2047,1083,24.0,Female
2048,1083,27.0,Male 
2049,1083,2.0,Male 
2050,1088,30.0,Male 
2051,1088,26.0,Female
2052,1088,5.0,Female
2053,1090,30.0,Male 
2054,1090,26.0,Female
2055,1090,5.0,Female
2056,1096,17.0,Female
2057,1096,12.0,Male 
2058,1096,32.0,Female
2059,1096,10.0,Male 
2060,1097,29.0,Male 
2061,1097,24.0,Female
2062,1097,5.0,Male 
2063,1097,8.0,Female
2064,1099,45.0,Female
2065,1099,5.0,Male 
2066,1099,13.0,Male 
2067,1099,50.0,Male 
2068,1099,10.0,Male 
2069,1100,37.0,Female
2070,1100,5.0,Female
2071,1100,32.0,Male 
2072,1100,1.0,Female
2073,1101,24.0,Female
2074,1101,27.0,Male 
2075,1101,2.0,Male 
2076,1104,45.0,Female
2077,1104,21.0,Female
2078,1104,60.0,Male 
2079,1105,40.0,Female
2080,1105,4.0,Female
2081,1105,44.0,Male 
2082,1107,13.0,Male 
2083,1107,7.0,Female
2084,1107,30.0,Female
2085,1107,5.0,Male 
2086,1108,41.0,Female
2087,1108,43.0,Male 
2088,1108,8.0,Male 
2089,1110,53.0,Female
2090,1110,53.0,Female
2091,1111,32.0,Female
2092,1111,44.0,Male 
2093,1111,16.0,Female
2094,1111,11.0,Female
2095,1111,3.0,Female
2096,1111,6.0,Male 
2097,1113,18.0,Female
2098,1113,22.0,Male 
2099,1118,35.0,Female
2100,1118,3.0,Female
2101,1118,0.0,Female
2102,1118,34.0,Male 
2103,1123,33.0,Female
2104,1123,41.0,Male 
2105,1123,8.0,Female
2106,1126,43.0,Female
2107,1126,16.0,Male 
2108,1126,8.0,Male 
2109,1126,22.0,Male 
2110,1126,19.0,Male 
2111,1126,11.0,Female
2112,1126,14.0,Female
2113,1127,34.0,Female
2114,1127,9.0,Female
2115,1127,9.0,Male 
2116,1127,1.0,Male 
2117,1128,35.0,Female
2118,1128,3.0,Female
2119,1128,0.0,Female
2120,1128,34.0,Male 
2121,1130,52.0,Female
2122,1130,16.0,Male 
2123,1130,25.0,Male 
2124,1130,18.0,Female
2125,1132,45.0,Female
2126,1132,5.0,Male 
2127,1132,13.0,Male 
2128,1132,50.0,Male 
2129,1132,10.0,Male 
2130,1135,52.0,Female
2131,1135,16.0,Male 
2132,1135,25.0,Male 
2133,1135,18.0,Female
2134,1136,30.0,Female
2135,1136,5.0,Female
2136,1136,10.0,Male 
2137,1136,4.0,Male 
2138,1136,40.0,Male 
2139,1139,32.0,Female
2140,1139,16.0,Male 
2141,1139,10.0,Male 
2142,1139,5.0,Male 
2143,1140,8.0,Male 
2144,1140,59.0,Male 
2145,1140,49.0,Female
2146,1142,10.0,Female
2147,1142,15.0,Male 
2148,1142,37.0,Male 
2149,1142,29.0,Female
2150,1143,32.0,Female
2151,1143,16.0,Male 
2152,1143,10.0,Male 
2153,1143,5.0,Male 
2154,1145,40.0,Female
2155,1145,4.0,Female
2156,1145,44.0,Male 
2157,1146,52.0,Female
2158,1146,3.0,Female
2159,1146,1.0,Female
2160,1146,12.0,Female
2161,1147,13.0,Male 
2162,1147,7.0,Female
2163,1147,30.0,Female
2164,1147,5.0,Male 
2165,1149,52.0,Female
2166,1149,16.0,Male 
2167,1149,25.0,Male 
2168,1149,18.0,Female
2169,1150,53.0,Female
2170,1150,53.0,Female
2171,1152,29.0,Female
2172,1152,1.0,Male 
2173,1153,25.0,Male 
2174,1153,19.0,Female
2175,1153,0.0,Female
2176,1154,34.0,Female
2177,1154,9.0,Female
2178,1154,9.0,Male 
2179,1154,1.0,Male 
2180,1155,33.0,Female
2181,1155,46.0,Male 
2182,1155,15.0,Male 
2183,1155,10.0,Male 
2184,1156,32.0,Female
2185,1156,16.0,Male 
2186,1156,10.0,Male 
2187,1156,5.0,Male 
2188,1159,33.0,Female
2189,1159,46.0,Male 
2190,1159,15.0,Male 
2191,1159,10.0,Male 
2192,1160,8.0,Male 
2193,1160,59.0,Male 
2194,1160,49.0,Female
2195,1161,45.0,Female
2196,1161,10.0,Male 
2197,1161,19.0,Male 
2198,1161,16.0,Male 
2199,1162,13.0,Male 
2200,1162,7.0,Female
2201,1162,30.0,Female
2202,1162,5.0,Male 
2203,1163,25.0,Male 
2204,1163,19.0,Female
2205,1163,0.0,Female
2206,1166,37.0,Female
2207,1166,5.0,Female
2208,1166,32.0,Male 
2209,1166,1.0,Female
2210,1167,35.0,Male 
2211,1167,29.0,Female
2212,1167,11.0,Female
2213,1167,5.0,Female
2214,1167,5.0,Male 
2215,1169,32.0,Female
2216,1169,16.0,Male 
2217,1169,10.0,Male 
2218,1169,5.0,Male 
2219,1170,30.0,Male 
2220,1170,26.0,Female
2221,1170,5.0,Female
2222,1174,29.0,Female
2223,1174,5.0,Female
2224,1176,18.0,Female
2225,1176,22.0,Male 
2226,1179,25.0,Male 
2227,1179,19.0,Female
2228,1179,0.0,Female
2229,1183,29.0,Male 
2230,1183,24.0,Female
2231,1183,5.0,Male 
2232,1183,8.0,Female
2233,1185,32.0,Female
2234,1185,44.0,Male 
2235,1185,16.0,Female
2236,1185,11.0,Female
2237,1185,3.0,Female
2238,1185,6.0,Male 
2239,1188,32.0,Female
2240,1188,16.0,Male 
2241,1188,10.0,Male 
2242,1188,5.0,Male 
2243,1193,29.0,Female
2244,1193,5.0,Female
2245,1196,30.0,Female
2246,1196,5.0,Female
2247,1196,10.0,Male 
2248,1196,4.0,Male 
2249,1196,40.0,Male 
2250,1201,34.0,Female
2251,1201,9.0,Female
2252,1201,9.0,Male 
2253,1201,1.0,Male 
2254,1202,35.0,Male 
2255,1202,29.0,Female
2256,1202,11.0,Female
2257,1202,5.0,Female
2258,1202,5.0,Male 
2259,1203,45.0,Female
2260,1203,10.0,Male 
2261,1203,19.0,Male 
2262,1203,16.0,Male 
2263,1204,18.0,Female
2264,1204,22.0,Male 
2265,1205,45.0,Female
2266,1205,10.0,Male 
2267,1205,19.0,Male 
2268,1205,16.0,Male 
2269,1206,32.0,Female
2270,1206,44.0,Male 
2271,1206,16.0,Female
2272,1206,11.0,Female
2273,1206,3.0,Female
