individual_number,house_number,age,ip_sex
1198,534,58.0,Female
1199,534,21.0,Female
1200,535,18.0,Female
1201,535,11.0,Female
1202,535,10.0,Female
1203,535,11.0,Male 
1204,535,45.0,Male 
1205,535,35.0,Female
1206,535,6.0,Male 
1207,537,32.0,Female
1208,537,6.0,Female
1209,537,12.0,Male 
1210,537,44.0,Male 
1211,538,30.0,Female
1212,538,0.0,Female
1213,538,3.0,Female
1214,538,10.0,Female
1215,538,8.0,Male 
1216,538,40.0,Male 
1217,540,37.0,Male 
1218,540,46.0,Female
1219,542,20.0,Male 
1220,542,28.0,Female
1221,543,23.0,Female
1222,543,40.0,Male 
1223,544,20.0,Male 
1224,544,28.0,Female
1225,545,37.0,Female
1226,545,11.0,Female
1227,545,7.0,Female
1228,545,13.0,Male 
1229,545,19.0,Female
1230,545,41.0,Male 
1231,547,20.0,Male 
1232,547,28.0,Female
1233,551,13.0,Male 
1234,551,10.0,Male 
1235,551,33.0,Female
1236,551,3.0,Male 
1237,554,20.0,Male 
1238,554,28.0,Female
1239,558,16.0,Male 
1240,558,19.0,Male 
1241,558,57.0,Female
1242,559,47.0,Male 
1243,559,9.0,Male 
1244,559,39.0,Female
1245,559,14.0,Male 
1246,561,82.0,Male 
1247,561,12.0,Female
1248,561,43.0,Female
1249,563,0.0,Female
1250,563,9.0,Female
1251,563,43.0,Male 
1252,563,28.0,Female
1253,563,16.0,Male 
1254,563,3.0,Male 
1255,565,1.0,Male 
1256,565,26.0,Female
1257,565,5.0,Male 
1258,565,30.0,Male 
1259,566,37.0,Female
1260,566,11.0,Female
1261,566,7.0,Female
1262,566,13.0,Male 
1263,566,19.0,Female
1264,566,41.0,Male 
1265,567,68.0,Male 
1266,567,65.0,Female
1267,567,23.0,Female
1268,567,22.0,Female
1269,568,47.0,Male 
1270,568,9.0,Male 
1271,568,39.0,Female
1272,568,14.0,Male 
1273,569,1.0,Male 
1274,569,26.0,Female
1275,569,5.0,Male 
1276,569,30.0,Male 
1277,572,1.0,Female
1278,572,11.0,Male 
1279,572,5.0,Male 
1280,572,34.0,Male 
1281,572,3.0,Female
1282,572,42.0,Female
1283,577,68.0,Male 
1284,577,65.0,Female
1285,577,23.0,Female
1286,577,22.0,Female
1287,579,57.0,Male 
1288,579,54.0,Female
1289,579,9.0,Female
1290,579,18.0,Male 
1291,580,31.0,Female
1292,580,9.0,Male 
1293,580,5.0,Male 
1294,580,33.0,Male 
1295,581,45.0,Male 
1296,581,35.0,Female
1297,581,3.0,Female
1298,584,24.0,Male 
1299,584,18.0,Male 
1300,584,55.0,Female
1301,584,22.0,Male 
1302,585,68.0,Female
1303,585,68.0,Male 
1304,586,57.0,Male 
1305,586,54.0,Female
1306,586,9.0,Female
1307,586,18.0,Male 
1308,587,23.0,Female
1309,587,40.0,Male 
1310,588,7.0,Male 
1311,588,71.0,Male 
1312,589,32.0,Female
1313,589,13.0,Female
1314,589,2.0,Female
1315,591,58.0,Female
1316,591,21.0,Female
1317,592,15.0,Male 
1318,592,5.0,Male 
1319,592,19.0,Female
1320,592,40.0,Male 
1321,592,39.0,Female
1322,592,13.0,Female
1323,592,10.0,Female
1324,593,24.0,Female
1325,593,29.0,Female
1326,593,8.0,Female
1327,593,10.0,Male 
1328,593,41.0,Male 
1329,593,0.0,Male 
1330,594,16.0,Male 
1331,594,19.0,Male 
1332,594,57.0,Female
1333,596,33.0,Female
1334,596,6.0,Male 
1335,596,35.0,Male 
1336,598,68.0,Female
1337,598,68.0,Male 
1338,600,47.0,Male 
1339,600,9.0,Male 
1340,600,39.0,Female
1341,600,14.0,Male 
1342,603,91.0,Male 
1343,603,10.0,Male 
1344,603,16.0,Female
1345,603,87.0,Female
1346,606,50.0,Female
1347,606,6.0,Male 
1348,606,11.0,Male 
1349,609,31.0,Female
1350,609,9.0,Male 
1351,609,5.0,Male 
1352,609,33.0,Male 
1353,611,82.0,Male 
1354,611,12.0,Female
1355,611,43.0,Female
1356,614,45.0,Male 
1357,614,35.0,Female
1358,614,3.0,Female
1359,615,47.0,Male 
1360,615,9.0,Male 
1361,615,39.0,Female
1362,615,14.0,Male 
1363,620,20.0,Female
1364,620,4.0,Female
1365,620,42.0,Female
1366,620,5.0,Male 
1367,623,18.0,Female
1368,623,11.0,Female
1369,623,10.0,Female
1370,623,11.0,Male 
1371,623,45.0,Male 
1372,623,35.0,Female
1373,623,6.0,Male 
1374,625,35.0,Female
1375,625,14.0,Female
1376,625,9.0,Female
1377,625,14.0,Male 
1378,627,33.0,Female
1379,627,6.0,Male 
1380,627,35.0,Male 
1381,628,58.0,Female
1382,628,21.0,Female
1383,629,24.0,Female
1384,629,29.0,Female
1385,629,8.0,Female
1386,629,10.0,Male 
1387,629,41.0,Male 
1388,629,0.0,Male 
1389,633,31.0,Female
1390,633,9.0,Male 
1391,633,5.0,Male 
1392,633,33.0,Male 
1393,634,40.0,Male 
1394,634,30.0,Female
1395,636,50.0,Female
1396,636,6.0,Male 
1397,636,11.0,Male 
1398,637,46.0,Female
1399,637,12.0,Male 
1400,637,23.0,Female
1401,637,52.0,Male 
1402,639,1.0,Male 
1403,639,26.0,Female
1404,639,5.0,Male 
1405,639,30.0,Male 
1406,641,26.0,Female
1407,641,39.0,Male 
1408,643,30.0,Female
1409,643,0.0,Female
1410,643,3.0,Female
1411,643,10.0,Female
1412,643,8.0,Male 
1413,643,40.0,Male 
1414,644,0.0,Female
1415,644,9.0,Female
1416,644,43.0,Male 
1417,644,28.0,Female
1418,644,16.0,Male 
1419,644,3.0,Male 
1420,645,1.0,Female
1421,645,11.0,Male 
1422,645,5.0,Male 
1423,645,34.0,Male 
1424,645,3.0,Female
1425,645,42.0,Female
1426,649,29.0,Female
1427,649,56.0,Female
1428,649,18.0,Female
1429,649,57.0,Male 
1430,649,9.0,Male 
1431,649,31.0,Female
1432,649,10.0,Male 
1433,650,29.0,Female
1434,650,56.0,Female
1435,650,18.0,Female
1436,650,57.0,Male 
1437,650,9.0,Male 
1438,650,31.0,Female
1439,650,10.0,Male 
1440,651,68.0,Male 
1441,651,65.0,Female
1442,651,23.0,Female
1443,651,22.0,Female
1444,653,15.0,Male 
1445,653,5.0,Male 
1446,653,19.0,Female
1447,653,40.0,Male 
1448,653,39.0,Female
1449,653,13.0,Female
1450,653,10.0,Female
1451,654,61.0,Female
1452,654,22.0,Female
1453,655,26.0,Female
1454,655,39.0,Male 
1455,656,61.0,Female
1456,656,22.0,Female
1457,657,35.0,Female
1458,657,14.0,Female
1459,657,9.0,Female
1460,657,14.0,Male 
1461,658,28.0,Female
1462,658,33.0,Male 
1463,658,34.0,Male 
1464,658,3.0,Male 
1465,658,20.0,Female
1466,658,18.0,Male 
1467,659,50.0,Female
1468,659,6.0,Male 
1469,659,11.0,Male 
1470,660,1.0,Female
1471,660,11.0,Male 
1472,660,5.0,Male 
1473,660,34.0,Male 
1474,660,3.0,Female
1475,660,42.0,Female
1476,663,64.0,Female
1477,663,74.0,Male 
1478,666,34.0,Male 
1479,666,25.0,Female
1480,666,5.0,Female
1481,666,7.0,Male 
1482,667,64.0,Female
1483,667,74.0,Male 
1484,668,40.0,Male 
1485,668,30.0,Female
1486,669,23.0,Female
1487,669,40.0,Male 
1488,672,26.0,Female
1489,672,39.0,Male 
1490,673,36.0,Male 
1491,673,10.0,Female
1492,674,68.0,Female
1493,674,68.0,Male 
1494,675,91.0,Male 
1495,675,10.0,Male 
1496,675,16.0,Female
1497,675,87.0,Female
1498,677,35.0,Female
1499,677,14.0,Female
1500,677,9.0,Female
1501,677,14.0,Male 
1502,678,32.0,Female
1503,678,6.0,Female
1504,678,12.0,Male 
1505,678,44.0,Male 
1506,681,7.0,Male 
1507,681,71.0,Male 
1508,684,24.0,Male 
1509,684,18.0,Male 
1510,684,55.0,Female
1511,684,22.0,Male 
1512,686,82.0,Male 
1513,686,12.0,Female
1514,686,43.0,Female
1515,688,13.0,Male 
1516,688,10.0,Male 
1517,688,33.0,Female
1518,688,3.0,Male 
1519,689,37.0,Male 
1520,689,46.0,Female
1521,690,48.0,Female
1522,690,10.0,Male 
1523,690,8.0,Male 
1524,690,60.0,Male 
1525,691,23.0,Female
1526,691,40.0,Male 
1527,692,68.0,Female
1528,692,68.0,Male 
1529,693,13.0,Male 
1530,693,10.0,Male 
1531,693,33.0,Female
1532,693,3.0,Male 
1533,694,48.0,Female
1534,694,10.0,Male 
1535,694,8.0,Male 
1536,694,60.0,Male 
1537,698,68.0,Female
1538,698,68.0,Male 
1539,700,40.0,Male 
1540,700,30.0,Female
1541,703,20.0,Male 
1542,703,28.0,Female
1543,709,24.0,Female
1544,709,29.0,Female
1545,709,8.0,Female
1546,709,10.0,Male 
1547,709,41.0,Male 
1548,709,0.0,Male 
1549,711,30.0,Female
1550,711,0.0,Female
1551,711,3.0,Female
1552,711,10.0,Female
1553,711,8.0,Male 
1554,711,40.0,Male 
1555,712,28.0,Female
1556,712,33.0,Male 
1557,712,34.0,Male 
1558,712,3.0,Male 
1559,712,20.0,Female
1560,712,18.0,Male 
1561,713,40.0,Male 
1562,713,30.0,Female
1563,714,13.0,Male 
1564,714,10.0,Male 
1565,714,33.0,Female
1566,714,3.0,Male 
1567,715,61.0,Female
1568,715,22.0,Female
1569,716,23.0,Female
1570,716,65.0,Female
1571,716,8.0,Male 
1572,716,30.0,Female
1573,716,5.0,Male 
1574,716,0.0,Female
1575,716,30.0,Female
1576,718,37.0,Female
1577,718,11.0,Female
1578,718,7.0,Female
1579,718,13.0,Male 
1580,718,19.0,Female
1581,718,41.0,Male 
1582,720,24.0,Male 
1583,720,18.0,Male 
1584,720,55.0,Female
1585,720,22.0,Male 
1586,721,47.0,Male 
1587,721,9.0,Male 
1588,721,39.0,Female
1589,721,14.0,Male 
1590,724,26.0,Female
1591,724,39.0,Male 
1592,726,7.0,Male 
1593,726,71.0,Male 
1594,728,28.0,Female
1595,728,33.0,Male 
1596,728,34.0,Male 
1597,728,3.0,Male 
1598,728,20.0,Female
1599,728,18.0,Male 
1600,731,23.0,Female
1601,731,40.0,Male 
1602,732,15.0,Male 
1603,732,5.0,Male 
1604,732,19.0,Female
1605,732,40.0,Male 
1606,732,39.0,Female
1607,732,13.0,Female
1608,732,10.0,Female
1609,733,48.0,Female
1610,733,10.0,Male 
1611,733,8.0,Male 
1612,733,60.0,Male 
1613,735,34.0,Male 
1614,735,25.0,Female
1615,735,5.0,Female
1616,735,7.0,Male 
1617,736,28.0,Female
1618,736,33.0,Male 
1619,736,34.0,Male 
1620,736,3.0,Male 
1621,736,20.0,Female
1622,736,18.0,Male 
1623,737,18.0,Female
1624,737,11.0,Female
1625,737,10.0,Female
1626,737,11.0,Male 
1627,737,45.0,Male 
1628,737,35.0,Female
1629,737,6.0,Male 
1630,741,37.0,Male 
1631,741,38.0,Female
1632,741,5.0,Female
1633,741,2.0,Male 
1634,742,64.0,Female
1635,742,74.0,Male 
1636,744,37.0,Male 
1637,744,38.0,Female
1638,744,5.0,Female
1639,744,2.0,Male 
1640,746,60.0,Female
1641,746,63.0,Male 
1642,747,24.0,Male 
1643,747,18.0,Male 
1644,747,55.0,Female
1645,747,22.0,Male 
1646,754,68.0,Male 
1647,754,65.0,Female
1648,754,23.0,Female
1649,754,22.0,Female
1650,755,28.0,Female
1651,755,33.0,Male 
1652,755,34.0,Male 
1653,755,3.0,Male 
1654,755,20.0,Female
1655,755,18.0,Male 
1656,756,37.0,Male 
1657,756,38.0,Female
1658,756,5.0,Female
1659,756,2.0,Male 
1660,757,31.0,Female
1661,757,9.0,Male 
1662,757,5.0,Male 
1663,757,33.0,Male 
1664,759,35.0,Female
1665,759,14.0,Female
1666,759,9.0,Female
1667,759,14.0,Male 
1668,761,23.0,Female
1669,761,65.0,Female
1670,761,8.0,Male 
1671,761,30.0,Female
1672,761,5.0,Male 
1673,761,0.0,Female
1674,761,30.0,Female
1675,762,0.0,Female
1676,762,9.0,Female
1677,762,43.0,Male 
1678,762,28.0,Female
1679,762,16.0,Male 
1680,762,3.0,Male 
1681,763,37.0,Female
1682,763,11.0,Female
1683,763,7.0,Female
1684,763,13.0,Male 
1685,763,19.0,Female
1686,763,41.0,Male 
1687,764,68.0,Female
1688,764,68.0,Male 
1689,765,50.0,Female
1690,765,6.0,Male 
1691,765,11.0,Male 
1692,766,35.0,Female
1693,766,14.0,Female
1694,766,9.0,Female
1695,766,14.0,Male 
1696,768,19.0,Male 
1697,768,46.0,Female
1698,768,53.0,Male 
1699,771,58.0,Female
1700,771,21.0,Female
1701,772,20.0,Female
1702,772,4.0,Female
1703,772,42.0,Female
1704,772,5.0,Male 
1705,773,24.0,Female
1706,773,29.0,Female
1707,773,8.0,Female
1708,773,10.0,Male 
1709,773,41.0,Male 
1710,773,0.0,Male 
1711,776,31.0,Female
1712,776,9.0,Male 
1713,776,5.0,Male 
1714,776,33.0,Male 
1715,778,46.0,Female
1716,778,12.0,Male 
1717,778,23.0,Female
1718,778,52.0,Male 
1719,781,32.0,Female
1720,781,6.0,Female
1721,781,12.0,Male 
1722,781,44.0,Male 
1723,783,47.0,Male 
1724,783,9.0,Male 
1725,783,39.0,Female
1726,783,14.0,Male 
1727,784,68.0,Female
1728,784,68.0,Male 
1729,785,33.0,Female
1730,785,6.0,Male 
1731,785,35.0,Male 
1732,789,18.0,Female
1733,789,11.0,Female
1734,789,10.0,Female
1735,789,11.0,Male 
1736,789,45.0,Male 
1737,789,35.0,Female
1738,789,6.0,Male 
1739,790,45.0,Male 
1740,790,35.0,Female
1741,790,3.0,Female
1742,792,1.0,Female
1743,792,11.0,Male 
1744,792,5.0,Male 
1745,792,34.0,Male 
1746,792,3.0,Female
1747,792,42.0,Female
1748,794,47.0,Male 
1749,794,9.0,Male 
1750,794,39.0,Female
1751,794,14.0,Male 
1752,795,15.0,Male 
1753,795,5.0,Male 
1754,795,19.0,Female
1755,795,40.0,Male 
1756,795,39.0,Female
1757,795,13.0,Female
1758,795,10.0,Female
1759,797,61.0,Female
1760,797,22.0,Female
1761,798,47.0,Male 
1762,798,9.0,Male 
1763,798,39.0,Female
1764,798,14.0,Male 
1765,801,37.0,Female
1766,801,11.0,Female
1767,801,7.0,Female
1768,801,13.0,Male 
1769,801,19.0,Female
1770,801,41.0,Male 
1771,802,45.0,Male 
1772,802,35.0,Female
1773,802,3.0,Female
1774,808,34.0,Male 
1775,808,25.0,Female
1776,808,5.0,Female
1777,808,7.0,Male 
1778,809,1.0,Male 
1779,809,26.0,Female
1780,809,5.0,Male 
1781,809,30.0,Male 
1782,810,40.0,Male 
1783,810,30.0,Female
1784,812,15.0,Male 
1785,812,5.0,Male 
1786,812,19.0,Female
1787,812,40.0,Male 
1788,812,39.0,Female
1789,812,13.0,Female
1790,812,10.0,Female
1791,813,7.0,Male 
1792,813,71.0,Male 
1793,814,24.0,Male 
1794,814,18.0,Male 
1795,814,55.0,Female
1796,814,22.0,Male 
1797,815,37.0,Male 
1798,815,38.0,Female
1799,815,5.0,Female
1800,815,2.0,Male 
1801,817,48.0,Female
1802,817,10.0,Male 
1803,817,8.0,Male 
1804,817,60.0,Male 
1805,818,34.0,Male 
1806,818,25.0,Female
1807,818,5.0,Female
1808,818,7.0,Male 
1809,821,0.0,Female
1810,821,9.0,Female
1811,821,43.0,Male 
1812,821,28.0,Female
1813,821,16.0,Male 
1814,821,3.0,Male 
1815,822,20.0,Male 
1816,822,28.0,Female
1817,824,40.0,Male 
1818,824,30.0,Female
1819,825,36.0,Male 
1820,825,10.0,Female
1821,829,29.0,Female
1822,829,56.0,Female
1823,829,18.0,Female
1824,829,57.0,Male 
1825,829,9.0,Male 
1826,829,31.0,Female
1827,829,10.0,Male 
1828,832,23.0,Female
1829,832,40.0,Male 
1830,833,64.0,Female
1831,833,74.0,Male 
1832,836,29.0,Female
1833,836,56.0,Female
1834,836,18.0,Female
1835,836,57.0,Male 
1836,836,9.0,Male 
1837,836,31.0,Female
1838,836,10.0,Male 
1839,837,36.0,Male 
1840,837,10.0,Female
1841,838,46.0,Female
1842,838,12.0,Male 
1843,838,23.0,Female
1844,838,52.0,Male 
1845,839,26.0,Female
1846,839,39.0,Male 
1847,842,60.0,Female
1848,842,63.0,Male 
1849,845,32.0,Female
1850,845,6.0,Female
1851,845,12.0,Male 
1852,845,44.0,Male 
1853,846,1.0,Female
1854,846,11.0,Male 
1855,846,5.0,Male 
1856,846,34.0,Male 
1857,846,3.0,Female
1858,846,42.0,Female
1859,847,60.0,Female
1860,847,63.0,Male 
1861,848,34.0,Male 
1862,848,25.0,Female
1863,848,5.0,Female
1864,848,7.0,Male 
1865,849,20.0,Male 
1866,849,28.0,Female
1867,850,33.0,Female
1868,850,6.0,Male 
1869,850,35.0,Male 
1870,851,37.0,Female
1871,851,11.0,Female
1872,851,7.0,Female
1873,851,13.0,Male 
1874,851,19.0,Female
1875,851,41.0,Male 
1876,852,37.0,Male 
1877,852,38.0,Female
1878,852,5.0,Female
1879,852,2.0,Male 
1880,854,37.0,Female
1881,854,11.0,Female
1882,854,7.0,Female
1883,854,13.0,Male 
1884,854,19.0,Female
1885,854,41.0,Male 
1886,858,24.0,Male 
1887,858,18.0,Male 
1888,858,55.0,Female
1889,858,22.0,Male 
1890,859,20.0,Male 
1891,859,28.0,Female
1892,862,28.0,Female
1893,862,33.0,Male 
1894,862,34.0,Male 
1895,862,3.0,Male 
1896,862,20.0,Female
1897,862,18.0,Male 
1898,863,40.0,Male 
1899,863,30.0,Female
1900,865,33.0,Female
1901,865,6.0,Male 
1902,865,35.0,Male 
1903,870,33.0,Female
1904,870,6.0,Male 
1905,870,35.0,Male 
1906,872,24.0,Male 
1907,872,18.0,Male 
1908,872,55.0,Female
1909,872,22.0,Male 
1910,874,32.0,Female
1911,874,13.0,Female
1912,874,2.0,Female
1913,875,60.0,Female
1914,875,63.0,Male 
1915,876,61.0,Female
1916,876,22.0,Female
1917,877,46.0,Female
1918,877,12.0,Male 
1919,877,23.0,Female
1920,877,52.0,Male 
1921,880,37.0,Male 
1922,880,38.0,Female
1923,880,5.0,Female
1924,880,2.0,Male 
1925,884,19.0,Male 
1926,884,46.0,Female
1927,884,53.0,Male 
1928,885,18.0,Female
1929,885,11.0,Female
1930,885,10.0,Female
1931,885,11.0,Male 
1932,885,45.0,Male 
1933,885,35.0,Female
1934,885,6.0,Male 
1935,887,45.0,Male 
1936,887,35.0,Female
1937,887,3.0,Female
1938,888,34.0,Male 
1939,888,25.0,Female
1940,888,5.0,Female
1941,888,7.0,Male 
1942,892,23.0,Female
1943,892,65.0,Female
1944,892,8.0,Male 
1945,892,30.0,Female
1946,892,5.0,Male 
1947,892,0.0,Female
1948,892,30.0,Female
1949,893,24.0,Male 
1950,893,18.0,Male 
1951,893,55.0,Female
1952,893,22.0,Male 
1953,894,1.0,Male 
1954,894,26.0,Female
1955,894,5.0,Male 
1956,894,30.0,Male 
1957,899,24.0,Female
1958,899,29.0,Female
1959,899,8.0,Female
1960,899,10.0,Male 
1961,899,41.0,Male 
1962,899,0.0,Male 
1963,900,32.0,Female
1964,900,13.0,Female
1965,900,2.0,Female
1966,901,50.0,Female
1967,901,6.0,Male 
1968,901,11.0,Male 
1969,902,33.0,Female
1970,902,6.0,Male 
1971,902,35.0,Male 
1972,903,45.0,Male 
1973,903,35.0,Female
1974,903,3.0,Female
1975,904,19.0,Male 
1976,904,46.0,Female
1977,904,53.0,Male 
1978,906,26.0,Female
1979,906,39.0,Male 
1980,909,61.0,Female
1981,909,22.0,Female
1982,910,36.0,Male 
1983,910,10.0,Female
1984,911,68.0,Male 
1985,911,65.0,Female
1986,911,23.0,Female
1987,911,22.0,Female
1988,912,31.0,Female
1989,912,9.0,Male 
1990,912,5.0,Male 
1991,912,33.0,Male 
1992,913,69.0,Female
1993,913,19.0,Male 
1994,913,30.0,Male 
1995,914,23.0,Female
1996,914,40.0,Male 
1997,915,60.0,Female
1998,915,63.0,Male 
1999,916,19.0,Male 
2000,916,46.0,Female
2001,916,53.0,Male 
2002,917,32.0,Female
2003,917,13.0,Female
2004,917,2.0,Female
2005,918,47.0,Male 
2006,918,9.0,Male 
2007,918,39.0,Female
2008,918,14.0,Male 
2009,919,28.0,Female
2010,919,33.0,Male 
2011,919,34.0,Male 
2012,919,3.0,Male 
2013,919,20.0,Female
2014,919,18.0,Male 
2015,920,1.0,Male 
2016,920,26.0,Female
2017,920,5.0,Male 
2018,920,30.0,Male 
2019,922,16.0,Male 
2020,922,19.0,Male 
2021,922,57.0,Female
2022,923,24.0,Male 
2023,923,25.0,Female
2024,923,9.0,Female
2025,923,0.0,Male 
2026,925,68.0,Male 
2027,925,65.0,Female
2028,925,23.0,Female
2029,925,22.0,Female
2030,928,20.0,Male 
2031,928,28.0,Female
2032,930,32.0,Female
2033,930,6.0,Female
2034,930,12.0,Male 
2035,930,44.0,Male 
2036,931,20.0,Female
2037,931,4.0,Female
2038,931,42.0,Female
2039,931,5.0,Male 
2040,932,47.0,Male 
2041,932,9.0,Male 
2042,932,39.0,Female
2043,932,14.0,Male 
2044,933,20.0,Male 
2045,933,28.0,Female
2046,934,20.0,Female
2047,934,4.0,Female
2048,934,42.0,Female
2049,934,5.0,Male 
2050,936,46.0,Female
2051,936,12.0,Male 
2052,936,23.0,Female
2053,936,52.0,Male 
2054,937,24.0,Male 
2055,937,25.0,Female
2056,937,9.0,Female
2057,937,0.0,Male 
2058,938,39.0,Female
2059,938,7.0,Female
2060,938,3.0,Male 
2061,938,3.0,Male 
2062,938,47.0,Male 
2063,939,8.0,Female
2064,939,11.0,Female
2065,939,24.0,Male 
2066,939,40.0,Female
2067,941,91.0,Male 
2068,941,10.0,Male 
2069,941,16.0,Female
2070,941,87.0,Female
2071,943,1.0,Female
2072,943,11.0,Male 
2073,943,5.0,Male 
2074,943,34.0,Male 
2075,943,3.0,Female
2076,943,42.0,Female
2077,945,7.0,Male 
2078,945,71.0,Male 
2079,948,20.0,Female
2080,948,4.0,Female
2081,948,42.0,Female
2082,948,5.0,Male 
2083,949,32.0,Female
2084,949,13.0,Female
2085,949,2.0,Female
2086,950,37.0,Male 
2087,950,38.0,Female
2088,950,5.0,Female
2089,950,2.0,Male 
2090,952,24.0,Male 
2091,952,18.0,Male 
2092,952,55.0,Female
2093,952,22.0,Male 
2094,953,64.0,Female
2095,953,74.0,Male 
2096,956,1.0,Male 
2097,956,26.0,Female
2098,956,5.0,Male 
2099,956,30.0,Male 
2100,958,23.0,Female
2101,958,65.0,Female
2102,958,8.0,Male 
2103,958,30.0,Female
2104,958,5.0,Male 
2105,958,0.0,Female
2106,958,30.0,Female
2107,961,7.0,Male 
2108,961,71.0,Male 
2109,963,40.0,Male 
2110,963,30.0,Female
2111,964,32.0,Female
2112,964,6.0,Female
2113,964,12.0,Male 
2114,964,44.0,Male 
2115,965,58.0,Female
2116,965,21.0,Female
2117,970,18.0,Female
2118,970,11.0,Female
2119,970,10.0,Female
2120,970,11.0,Male 
2121,970,45.0,Male 
2122,970,35.0,Female
2123,970,6.0,Male 
2124,971,68.0,Female
2125,971,68.0,Male 
2126,972,18.0,Female
2127,972,11.0,Female
2128,972,10.0,Female
2129,972,11.0,Male 
2130,972,45.0,Male 
2131,972,35.0,Female
2132,972,6.0,Male 
2133,974,37.0,Male 
2134,974,38.0,Female
2135,974,5.0,Female
2136,974,2.0,Male 
2137,975,24.0,Male 
2138,975,18.0,Male 
2139,975,55.0,Female
2140,975,22.0,Male 
2141,976,20.0,Male 
2142,976,28.0,Female
2143,977,18.0,Female
2144,977,11.0,Female
2145,977,10.0,Female
2146,977,11.0,Male 
2147,977,45.0,Male 
2148,977,35.0,Female
2149,977,6.0,Male 
2150,981,91.0,Male 
2151,981,10.0,Male 
2152,981,16.0,Female
2153,981,87.0,Female
2154,982,1.0,Male 
2155,982,26.0,Female
2156,982,5.0,Male 
2157,982,30.0,Male 
2158,984,46.0,Female
2159,984,12.0,Male 
2160,984,23.0,Female
2161,984,52.0,Male 
2162,986,8.0,Female
2163,986,11.0,Female
2164,986,24.0,Male 
2165,986,40.0,Female
2166,987,37.0,Male 
2167,987,46.0,Female
2168,988,68.0,Female
2169,988,68.0,Male 
2170,990,18.0,Female
2171,990,11.0,Female
2172,990,10.0,Female
2173,990,11.0,Male 
2174,990,45.0,Male 
2175,990,35.0,Female
2176,990,6.0,Male 
2177,994,28.0,Female
2178,994,33.0,Male 
2179,994,34.0,Male 
2180,994,3.0,Male 
2181,994,20.0,Female
2182,994,18.0,Male 
2183,995,32.0,Female
2184,995,6.0,Female
2185,995,12.0,Male 
2186,995,44.0,Male 
2187,996,15.0,Male 
2188,996,5.0,Male 
2189,996,19.0,Female
2190,996,40.0,Male 
2191,996,39.0,Female
2192,996,13.0,Female
2193,996,10.0,Female
2194,997,20.0,Female
2195,997,4.0,Female
2196,997,42.0,Female
2197,997,5.0,Male 
2198,998,37.0,Male 
2199,998,46.0,Female
2200,999,69.0,Female
2201,999,19.0,Male 
2202,999,30.0,Male 
2203,1001,8.0,Female
2204,1001,11.0,Female
2205,1001,24.0,Male 
2206,1001,40.0,Female
2207,1002,46.0,Female
2208,1002,12.0,Male 
2209,1002,23.0,Female
2210,1002,52.0,Male 
2211,1004,1.0,Female
2212,1004,11.0,Male 
2213,1004,5.0,Male 
2214,1004,34.0,Male 
2215,1004,3.0,Female
2216,1004,42.0,Female
2217,1006,1.0,Male 
2218,1006,26.0,Female
2219,1006,5.0,Male 
2220,1006,30.0,Male 
2221,1007,37.0,Female
2222,1007,11.0,Female
2223,1007,7.0,Female
2224,1007,13.0,Male 
2225,1007,19.0,Female
2226,1007,41.0,Male 
2227,1008,57.0,Male 
2228,1008,54.0,Female
2229,1008,9.0,Female
2230,1008,18.0,Male 
2231,1009,13.0,Male 
2232,1009,10.0,Male 
2233,1009,33.0,Female
2234,1009,3.0,Male 
2235,1010,37.0,Male 
2236,1010,46.0,Female
2237,1011,7.0,Male 
2238,1011,71.0,Male 
2239,1014,8.0,Female
2240,1014,11.0,Female
2241,1014,24.0,Male 
2242,1014,40.0,Female
2243,1016,7.0,Male 
2244,1016,71.0,Male 
2245,1018,58.0,Female
2246,1018,21.0,Female
2247,1020,40.0,Male 
2248,1020,30.0,Female
2249,1021,18.0,Female
2250,1021,11.0,Female
2251,1021,10.0,Female
2252,1021,11.0,Male 
2253,1021,45.0,Male 
2254,1021,35.0,Female
2255,1021,6.0,Male 
2256,1022,40.0,Male 
2257,1022,30.0,Female
2258,1024,35.0,Female
2259,1024,14.0,Female
2260,1024,9.0,Female
2261,1024,14.0,Male 
2262,1026,48.0,Female
2263,1026,10.0,Male 
2264,1026,8.0,Male 
2265,1026,60.0,Male 
2266,1027,26.0,Female
2267,1027,39.0,Male 
2268,1028,30.0,Female
2269,1028,0.0,Female
2270,1028,3.0,Female
2271,1028,10.0,Female
2272,1028,8.0,Male 
2273,1028,40.0,Male 
2274,1030,58.0,Female
2275,1030,21.0,Female
2276,1031,1.0,Male 
2277,1031,26.0,Female
2278,1031,5.0,Male 
2279,1031,30.0,Male 
2280,1032,50.0,Female
2281,1032,6.0,Male 
2282,1032,11.0,Male 
2283,1034,69.0,Female
2284,1034,19.0,Male 
2285,1034,30.0,Male 
2286,1036,47.0,Male 
